0,4307.5,3031.5,0
1,7810,6053,1
2,7798,5709,1
3,7264,5575,1
4,7324,5560,1
5,7547,5503,1
6,7744,5476,1
7,7821,5457,1
8,7883,5408,1
9,7874,5405,1
10,7927,5365,1
11,7848,5358,1
12,7802,5317,1
13,7962,5287,1
14,7913,5280,1
15,7724,5210,1
16,7503,5191,1
17,7759,5143,1
18,7890,5130,1
19,7254,5129,0
20,7790,5038,1
21,7142,5032,0
22,7606,5009,0
23,7772,4989,1
24,7744,4933,1
25,7846,4923,1
26,7622,4917,0
27,6937,4917,0
28,7576,4915,0
29,7783,4912,1
30,7716,4909,1
31,7295,4887,0
32,7777,4869,1
33,7700,4854,0
34,7726,4833,0
35,7702,4815,0
36,7583,4813,0
37,7654,4795,0
38,7417,4788,0
39,7267,4779,0
40,6806,4755,0
41,5259,4751,0
42,7698,4745,0
43,7570,4741,0
44,7617,4724,0
45,7752,4721,0
46,7673,4718,0
47,7692,4666,0
48,7547,4664,1
49,7259,4630,0
50,5387,4623,0
51,7679,4581,0
52,7674,4579,0
53,7631,4573,0
54,7520,4572,0
55,7848,4546,0
56,5685,4546,0
57,7832,4542,0
58,6735,4509,0
59,7647,4504,0
60,7338,4481,0
61,4602,4478,0
62,4606,4468,0
63,7399,4467,0
64,7037,4446,1
65,7458,4428,0
66,7364,4427,0
67,6058,4426,0
68,6868,4418,0
69,3832,4410,0
70,6670,4401,0
71,7443,4375,0
72,7160,4370,0
73,6139,4369,0
74,7333,4335,0
75,6237,4332,0
76,5385,4318,0
77,6911,4296,0
78,6304,4294,0
79,7111,4288,0
80,6740,4282,1
81,7698,4279,0
82,7613,4275,0
83,7360,4275,0
84,6779,4273,0
85,7207,4270,0
86,6241,4268,0
87,7432,4265,0
88,4354,4262,0
89,6589,4256,0
90,7817,4252,0
91,6051,4246,0
92,5356,4241,0
93,7554,4236,0
94,7534,4227,0
95,4217,4224,0
96,7349,4219,1
97,7128,4215,0
98,3950,4215,0
99,6947,4209,0
100,7549,4208,0
101,5168,4208,0
102,6524,4207,0
103,5871,4202,0
104,7542,4198,0
105,6660,4193,0
106,7216,4180,0
107,6607,4173,0
108,7601,4171,0
109,6123,4167,0
110,6450,4160,0
111,6713,4154,0
112,7355,4151,1
113,7604,4146,0
114,7541,4141,0
115,7506,4138,0
116,4871,4132,0
117,2906,4131,0
118,6488,4128,0
119,6312,4126,0
120,6008,4117,0
121,4427,4109,0
122,4679,4084,0
123,5955,4081,0
124,6891,4075,0
125,7705,4065,0
126,7562,4058,0
127,4634,4054,0
128,4607,4049,1
129,6557,4047,0
130,7344,4046,0
131,5543,4042,0
132,7124,4039,0
133,7466,4037,0
134,6259,4030,0
135,6366,4002,0
136,5597,3993,0
137,4655,3992,0
138,7805,3991,0
139,3396,3990,0
140,6603,3982,0
141,6537,3982,0
