0,10398,13584,0
1,9860,14152,0
2,9396,14616,0
3,11252,14848,0
4,11020,13456,0
5,9512,15776,0
6,10788,13804,0
7,10208,14384,0
8,11600,13456,0
9,11252,14036,0
10,10672,15080,0
11,11136,14152,0
12,9860,13108,0
13,10092,14964,0
14,9512,13340,0
15,10556,13688,2
16,9628,14036,0
17,10904,13108,0
18,11368,12644,0
19,11252,13340,0
20,10672,13340,0
21,11020,13108,0
22,11020,13340,0
23,11136,13572,0
24,11020,13688,0
25,8468,11136,0
26,8932,12064,0
27,9512,12412,0
28,7772,11020,0
29,8352,10672,0
30,9164,12876,0
31,9744,12528,0
32,8352,10324,0
33,8236,11020,0
34,8468,12876,0
35,8700,14036,1
36,8932,13688,0
37,9048,13804,0
38,8468,12296,0
39,8352,12644,0
40,8236,13572,0
41,9164,13340,0
42,8004,12760,0
43,8584,13108,1
44,7772,14732,0
45,7540,15080,0
46,7424,17516,0
47,8352,17052,0
48,7540,16820,1
49,7888,17168,1
50,9744,15196,0
51,9164,14964,1
52,9744,16240,0
53,7888,16936,0
54,8236,15428,0
55,9512,17400,0
56,9164,16008,0
57,8700,15312,0
58,11716,16008,0
59,12992,14964,0
60,12412,14964,0
61,12296,15312,0
62,12528,15196,0
63,15312,6612,1
64,11716,16124,1
65,11600,19720,1
66,10324,17516,1
67,12412,13340,1
68,12876,12180,0
69,13688,10904,0
70,13688,11716,0
71,13688,12528,1
72,11484,13224,0
73,12296,12760,1
74,12064,12528,0
75,12644,10556,1
76,11832,11252,0
77,11368,12296,0
78,11136,11020,1
79,10556,11948,1
80,10324,11716,0
81,11484,9512,0
82,11484,7540,0
83,11020,7424,0
84,11484,9744,1
85,16936,12180,0
86,17052,12064,1
87,16936,11832,1
88,17052,11600,1
89,13804,18792,0
90,12064,14964,0
91,12180,15544,0
92,14152,18908,1
93,5104,14616,0
94,6496,17168,1
95,5684,13224,0
96,15660,10788,0
97,5336,10324,0
98,812,6264,0
99,14384,20184,0
100,11252,15776,0
101,9744,3132,0
102,10904,3480,0
103,7308,14848,0
104,16472,16472,0
105,10440,14036,0
106,10672,13804,0
107,1160,18560,1
108,10788,13572,1
109,15660,11368,0
110,15544,12760,0
111,5336,18908,0
112,6264,19140,0
113,11832,17516,0
114,10672,14152,0
115,10208,15196,0
116,12180,14848,0
117,11020,10208,0
118,7656,17052,1
119,16240,8352,0
120,10440,14732,0
121,9164,15544,1
122,8004,11020,0
123,5684,11948,0
124,9512,16472,0
125,13688,17516,0
126,11484,8468,0
127,3248,14152,0
128,10398,13584,0
