0,1901.51,1299.09,0
1,4003.2,2997.9,0
2,3602.88,2498.25,0
3,3953.16,2848,0
4,4153.31,2947.93,0
5,4353.48,2748.07,0
6,4653.72,2448.28,0
7,4703.75,2598.18,0
8,5304.24,2698.11,0
9,5154.11,3047.86,0
10,4453.55,3547.51,0
11,4553.64,3747.37,0
12,4853.88,3947.23,0
13,5204.16,4097.13,0
14,5304.24,3997.2,0
15,5454.35,3647.44,0
16,5454.35,3847.3,1
17,5404.31,4097.13,0
18,5454.35,4047.16,0
19,5454.35,4147.09,0
20,5354.27,4147.09,0
21,5304.24,4496.85,0
22,5304.24,4596.77,0
23,5354.27,4746.67,0
24,5154.11,4946.53,0
25,5054.03,4846.6,0
26,5054.03,4646.74,0
27,4853.88,4446.88,0
28,4853.88,4346.95,0
29,4853.88,4247.02,0
30,4703.75,3997.2,0
31,4553.64,4047.16,0
32,4653.72,4346.95,1
33,4853.88,4846.6,0
34,4753.79,4946.53,0
35,4903.92,5096.42,0
36,4853.88,5046.46,0
37,4553.64,5446.18,0
38,4853.88,5646.04,0
39,4953.96,5845.9,0
40,5054.03,5546.11,0
41,5054.03,5346.25,0
42,5154.11,5546.11,0
43,5304.24,5795.94,0
44,5404.31,5696.01,0
45,5454.35,5646.04,0
46,5554.44,5546.11,0
47,5554.44,5146.39,0
48,5604.48,5296.29,1
49,5754.59,5646.04,0
50,5604.48,5795.94,0
51,5454.35,5945.83,0
52,5354.27,6045.76,0
53,5254.2,6145.69,0
54,4953.96,6145.69,0
55,4603.68,6295.59,0
56,4553.64,6045.76,0
57,4503.59,5895.87,0
58,4453.55,6145.69,0
59,4453.55,6245.62,0
60,4403.51,6695.31,0
61,4253.4,6545.41,0
62,4303.44,6795.24,0
63,4303.44,6895.16,0
64,4103.27,6995.09,1
65,4253.4,7144.99,0
66,4403.51,7194.96,0
67,5054.03,7144.99,0
68,5354.27,7045.06,0
69,5104.07,6895.16,0
70,5004,6795.24,0
71,5204.16,6495.44,0
72,5354.27,6645.34,0
73,5504.4,6395.51,0
74,5704.55,6595.38,0
75,5804.64,6395.51,0
76,5854.68,6345.55,0
77,6154.92,6045.76,0
78,6605.27,5696.01,0
79,6655.31,5646.04,0
80,6655.31,5745.97,1
81,6505.2,5995.79,0
82,6355.07,5646.04,0
83,5904.72,5296.29,0
84,5604.48,4796.64,0
85,5754.59,4946.53,0
86,5904.72,4896.57,0
87,5954.76,4846.6,0
88,6004.79,4996.5,0
89,6355.07,5146.39,0
90,6505.2,4996.5,0
91,6405.11,4896.57,0
92,6255,4946.53,0
93,6655.31,4546.81,0
94,6555.24,4546.81,0
95,6555.24,3947.23,0
96,6455.16,3947.23,1
97,6455.16,4047.16,0
98,6305.03,4296.98,0
99,6255,4546.81,0
100,5754.59,4646.74,0
101,5804.64,4296.98,0
102,6004.79,4296.98,0
103,5854.68,4047.16,0
104,5854.68,3947.23,0
105,5754.59,3647.44,0
106,5804.64,3697.4,0
107,5854.68,3747.37,0
108,6154.92,3947.23,0
109,6605.27,3497.55,0
110,6655.31,3547.51,0
111,6555.24,3547.51,0
112,6605.27,3297.68,1
113,6555.24,3347.65,0
114,6605.27,3097.83,0
115,6455.16,3347.65,0
116,6305.03,3297.68,0
117,6305.03,3497.55,0
118,6154.92,3347.65,0
119,6154.92,3447.58,0
120,6255,3147.79,0
121,6104.88,3197.75,0
122,5454.35,3247.72,0
123,5554.44,3347.65,0
124,5754.59,3047.86,0
125,5654.51,2848,0
126,5654.51,2748.07,0
127,5604.48,2598.18,0
128,5854.68,2947.93,1
129,5854.68,3047.86,0
130,5954.76,2848,0
131,6054.83,2848,0
132,6455.16,2748.07,0
133,6154.92,2448.28,0
134,6104.88,2598.18,0
135,6054.83,2548.21,0
136,6004.79,2398.31,0
137,5654.51,2348.35,0
138,6355.07,1648.84,0
139,6405.11,1598.88,0
140,6455.16,1648.84,0
141,6805.44,1598.88,0
142,6905.51,1498.94,0
143,6955.55,1548.91,0
144,6905.51,1598.88,1
145,7005.59,1698.81,0
146,7105.68,1698.81,0
147,7055.64,1548.91,0
148,7005.59,1498.94,0
149,7105.68,1399.01,0
150,7205.76,1399.01,0
151,7255.79,1448.98,0
152,7355.88,1448.98,0
153,7355.88,1648.84,0
154,7455.96,1648.84,0
155,7806.24,1598.88,0
156,7906.31,1598.88,0
157,7906.31,1498.94,0
158,7956.35,1548.91,0
159,8006.4,1498.94,0
160,8056.44,1548.91,1
161,8106.48,1399.01,0
162,8206.55,1399.01,0
163,8256.59,1448.98,0
164,8356.68,1448.98,0
165,8006.4,1698.81,0
166,8106.48,1698.81,0
167,8356.68,1648.84,0
168,8456.76,1648.84,0
169,8807.03,1598.88,0
170,8907.11,1498.94,0
171,8957.16,1548.91,0
172,8907.11,1598.88,0
173,9007.2,1698.81,0
174,9107.27,1698.81,0
175,9057.24,1548.91,0
176,9007.2,1498.94,1
177,9107.27,1399.01,0
178,9207.35,1399.01,0
179,9257.4,1448.98,0
180,9357.48,1448.98,0
181,9357.48,1648.84,0
182,9457.55,1648.84,0
183,9807.83,1598.88,0
184,9907.92,1598.88,0
185,9907.92,1498.94,0
186,9957.96,1548.91,0
187,10008,1498.94,0
188,10058,1548.91,0
189,10008,1698.81,0
190,10108.1,1698.81,0
191,10358.3,1648.84,0
192,10408.3,1598.88,1
193,10458.3,1648.84,0
194,10858.7,2348.35,0
